time,x,y,z,roll,pitch,yaw
11.854032,0.058425,-0.024032,0.016905,-176.65401258327208,1.5765620029200809,176.639836048416
11.858088,0.058424,-0.02403,0.016901,-176.67134694642147,1.5651497169574589,176.63985967752453
11.862105,0.058422,-0.024028,0.016896,-176.687603318577,1.5525035913860818,176.63997104033717
11.872213,0.05844,-0.024014,0.016812,-176.6338403919254,1.5885897019429784,176.62965669317646
11.874054,0.058439,-0.024011,0.016809,-176.65333878208358,1.5807756721527333,176.62986522153676
11.878037,0.058437,-0.024008,0.016804,-176.67154189645888,1.5676114089675321,176.63006141696724
11.882056,0.058435,-0.024006,0.016799,-176.69060526896467,1.5525876095915172,176.63019369572822
11.892184,0.058453,-0.02399,0.016713,-176.64495131512703,1.5893562932790821,176.62356780591116
11.896144,0.058452,-0.023987,0.016709,-176.66347759210305,1.5794985621745512,176.62408438225293
11.898078,0.058451,-0.023984,0.016706,-176.68121150115374,1.5704704840529589,176.62439213256275
